date,precipitation,snowfall,snowdepth,avgwindspeed,weather,avgtemperature,avgtemperature_comaprision
2010-03-12,0.09,0.0,0.0,6.71,rain,60.5,less than global average
2010-03-22,0.0,0.0,0.0,14.54,rain,55.0,less than global average
2010-04-13,0.0,0.0,0.0,6.93,rain,65.0,more than global average
2010-05-03,0.0,0.0,0.0,11.41,rain,75.0,more than global average
2010-05-11,0.0,0.0,0.0,7.16,rain,62.0,less than global average
2010-05-15,0.0,0.0,0.0,4.47,rain,81.5,more than global average
2010-06-01,0.29,0.0,0.0,6.49,rain,77.0,more than global average
2010-06-02,0.01,0.0,0.0,4.7,rain,79.5,more than global average
2010-06-15,0.01,0.0,0.0,2.46,rain,83.0,more than global average
2010-07-13,0.38,0.0,0.0,7.16,rain,82.5,more than global average
2010-07-20,0.64,0.0,0.0,7.61,rain,85.5,more than global average
2010-07-23,0.0,0.0,0.0,5.82,rain,88.0,more than global average
2010-07-29,0.46,0.0,0.0,5.59,rain,85.5,more than global average
2010-08-04,0.39,0.0,0.0,8.05,rain,84.5,more than global average
2010-08-11,0.41,0.0,0.0,6.71,rain,88.0,more than global average
2010-08-25,0.05,0.0,0.0,2.24,rain,73.5,more than global average
2009-01-10,0.0,0.0,0.0,10.74,rain,48.5,less than global average
2009-01-11,0.06,0.0,0.0,6.26,rain,49.0,less than global average
2010-09-28,0.05,0.0,0.0,6.71,rain,72.5,more than global average
2009-01-24,0.0,0.0,0.0,5.59,rain,46.5,less than global average
2009-01-28,0.42,0.0,0.0,9.17,rain,54.5,less than global average
2010-10-26,0.53,0.0,0.0,10.07,rain,72.5,more than global average
2009-02-27,0.03,0.0,0.0,9.62,rain,62.5,less than global average
2010-11-17,0.09,0.0,0.0,7.16,rain,52.5,less than global average
2009-03-17,0.0,0.0,0.0,7.38,rain,52.5,less than global average
2010-11-23,0.0,0.0,0.0,7.61,rain,65.5,more than global average
2009-03-19,0.64,0.0,0.0,10.07,rain,60.5,less than global average
2010-11-30,0.01,0.0,0.0,11.86,rain,60.5,less than global average
2009-03-27,0.62,0.0,0.0,3.36,rain,62.5,less than global average
2009-03-29,0.0,0.0,0.0,17.45,rain,63.5,less than global average
2009-04-06,0.46,0.0,0.0,11.18,rain,59.5,less than global average
2010-12-18,0.01,0.0,0.0,4.92,rain,34.0,less than global average
2009-04-10,0.35,0.0,0.0,10.74,rain,66.0,more than global average
2010-12-26,0.5,6.7,3.0,7.16,rain,29.5,less than global average
2011-01-02,0.17,0.0,0.0,7.38,rain,49.5,less than global average
2011-01-17,0.03,0.0,0.0,7.16,rain,38.0,less than global average
2009-05-16,0.01,0.0,0.0,9.62,rain,78.5,more than global average
2009-05-25,0.13,0.0,0.0,5.37,rain,75.0,more than global average
2011-01-25,0.17,0.0,0.0,2.91,rain,40.5,less than global average
2009-05-31,0.0,0.0,0.0,4.92,rain,76.5,more than global average
2009-06-18,0.03,0.0,0.0,6.26,rain,81.0,more than global average
2011-02-01,0.0,0.0,0.0,4.47,rain,43.5,less than global average
2009-06-23,0.02,0.0,0.0,5.37,rain,78.5,more than global average
2011-02-08,0.0,0.0,0.0,8.05,rain,40.0,less than global average
2009-07-05,0.03,0.0,0.0,2.91,rain,76.0,more than global average
2009-07-06,0.12,0.0,0.0,5.14,rain,76.5,more than global average
2011-02-24,0.02,0.0,0.0,4.7,rain,48.0,less than global average
2009-07-24,0.34,0.0,0.0,3.36,rain,81.5,more than global average
2009-07-25,0.0,0.0,0.0,4.92,rain,81.5,more than global average
2011-03-16,0.05,0.0,0.0,2.91,rain,55.5,less than global average
2009-07-26,0.06,0.0,0.0,9.17,rain,86.0,more than global average
2009-08-02,0.27,0.0,0.0,8.95,rain,78.5,more than global average
2009-08-04,0.0,0.0,0.0,3.58,rain,81.0,more than global average
2011-04-05,0.5,0.0,0.0,13.2,rain,59.0,less than global average
2009-08-12,0.03,0.0,0.0,2.24,rain,77.5,more than global average
2009-08-16,0.08,0.0,0.0,2.01,rain,79.5,more than global average
2009-08-31,0.14,0.0,0.0,5.59,rain,68.5,more than global average
2011-04-23,0.01,0.0,0.0,5.82,rain,66.0,more than global average
2011-04-27,0.21,0.0,0.0,12.97,rain,77.5,more than global average
2011-05-10,0.16,0.0,0.0,4.7,rain,68.0,more than global average
2009-09-16,0.05,0.0,0.0,4.7,rain,73.0,more than global average
2011-05-14,0.12,0.0,0.0,4.7,rain,71.0,more than global average
2009-09-26,0.32,0.0,0.0,6.49,rain,65.5,more than global average
2011-05-20,0.0,0.0,0.0,2.68,rain,69.5,more than global average
2009-09-27,0.1,0.0,0.0,2.91,rain,71.0,more than global average
2011-06-12,0.24,0.0,0.0,5.59,rain,80.5,more than global average
2011-06-27,0.03,0.0,0.0,5.59,rain,83.0,more than global average
2011-06-29,0.04,0.0,0.0,4.47,rain,80.5,more than global average
2009-11-22,0.19,0.0,0.0,5.82,rain,47.0,less than global average
2009-11-26,0.07,0.0,0.0,3.36,rain,51.0,less than global average
2009-11-30,0.18,0.0,0.0,10.51,rain,52.0,less than global average
2009-12-02,2.3,0.0,0.0,8.72,rain,54.0,less than global average
2009-12-04,0.0,0.0,0.0,2.24,rain,45.0,less than global average
2011-08-14,1.08,0.0,0.0,5.37,rain,76.0,more than global average
2009-12-05,0.41,0.0,0.0,4.92,rain,42.0,less than global average
2009-12-09,0.76,0.0,0.0,14.99,rain,55.0,less than global average
2011-08-21,1.0,0.0,0.0,8.95,rain,81.5,more than global average
2009-12-18,0.46,0.1,0.0,9.4,rain,34.0,less than global average
2009-12-19,0.44,0.0,0.0,7.61,rain,32.0,less than global average
2011-08-26,0.0,0.0,0.0,8.72,rain,81.5,more than global average
2011-08-29,1.36,0.0,0.0,4.7,rain,78.5,more than global average
2009-12-25,0.8,0.0,0.0,10.96,rain,47.5,less than global average
2011-09-06,1.59,0.0,0.0,10.29,rain,81.0,more than global average
2011-09-08,0.0,0.0,0.0,1.34,rain,73.5,more than global average
2011-09-15,1.31,0.0,0.0,8.95,rain,73.5,more than global average
2010-02-02,0.09,0.0,1.0,5.14,rain,33.0,less than global average
2011-09-21,0.43,0.0,0.0,3.36,rain,75.0,more than global average
2010-02-09,0.35,0.0,0.0,4.7,rain,36.0,less than global average
2011-10-11,0.32,0.0,0.0,8.05,rain,64.5,more than global average
2010-02-25,0.0,0.1,0.0,8.5,rain,36.0,less than global average
2011-10-31,0.27,0.0,0.0,3.13,rain,45.0,less than global average
2011-11-16,0.0,0.0,0.0,11.63,rain,70.5,more than global average
2011-11-29,0.97,0.0,0.0,12.3,rain,53.5,less than global average
2010-05-06,0.0,0.0,0.0,8.05,rain,80.0,more than global average
2010-05-16,0.12,0.0,0.0,4.92,rain,74.5,more than global average
2010-05-22,0.59,0.0,0.0,4.92,rain,74.0,more than global average
2011-12-27,0.56,0.0,0.0,11.86,rain,53.0,less than global average
2010-05-28,0.41,0.0,0.0,6.71,rain,75.5,more than global average
2010-06-05,0.0,0.0,0.0,7.83,rain,82.5,more than global average
2012-01-23,0.0,0.0,0.0,4.03,rain,44.5,less than global average
2012-01-27,0.22,0.0,0.0,11.18,rain,57.5,less than global average
2012-02-08,0.0,0.0,0.0,2.01,rain,40.0,less than global average
2010-07-14,0.23,0.0,0.0,3.36,rain,82.0,more than global average
2010-07-21,0.0,0.0,0.0,7.83,rain,86.0,more than global average
2012-02-29,0.05,0.0,0.0,9.84,rain,59.5,less than global average
2010-07-27,0.32,0.0,0.0,5.14,rain,77.5,more than global average
2012-03-01,0.01,0.0,0.0,9.62,rain,66.0,more than global average
2012-03-17,0.1,0.0,0.0,3.8,rain,68.5,more than global average
2010-08-05,0.8,0.0,0.0,10.51,rain,84.5,more than global average
2012-04-01,0.0,0.0,0.0,6.26,rain,59.0,less than global average
2010-08-19,0.6,0.0,0.0,2.68,rain,79.5,more than global average
2012-04-05,0.17,0.0,0.0,7.61,rain,55.0,less than global average
2010-08-22,0.07,0.0,0.0,4.7,rain,82.0,more than global average
2012-05-06,0.01,0.0,0.0,7.16,rain,67.0,more than global average
2012-05-09,0.51,0.0,0.0,3.8,rain,67.5,more than global average
2010-09-26,2.25,0.0,0.0,6.26,rain,76.0,more than global average
2012-05-27,0.35,0.0,0.0,5.14,rain,76.0,more than global average
2010-09-30,1.84,0.0,0.0,7.83,rain,72.5,more than global average
2012-06-13,0.28,0.0,0.0,6.04,rain,73.5,more than global average
2010-10-15,0.0,0.0,0.0,5.82,rain,57.0,less than global average
2010-10-25,0.27,0.0,0.0,7.61,rain,69.5,more than global average
2012-07-06,0.0,0.0,0.0,3.8,rain,85.5,more than global average
2012-07-13,0.0,0.0,0.0,3.8,rain,80.0,more than global average
2010-11-25,0.0,0.0,0.0,4.03,rain,51.0,less than global average
2012-08-11,0.4,0.0,0.0,6.93,rain,80.0,more than global average
2010-11-26,0.07,0.0,0.0,7.61,rain,58.0,less than global average
2012-08-21,0.0,0.0,0.0,1.57,rain,75.5,more than global average
2012-08-25,0.41,0.0,0.0,3.58,rain,67.5,more than global average
2010-12-01,0.29,0.0,0.0,12.08,rain,50.5,less than global average
2010-12-11,0.17,0.0,0.0,2.91,rain,33.5,less than global average
2012-09-19,0.0,0.0,0.0,6.26,rain,64.5,more than global average
2012-09-22,0.0,0.0,0.0,8.95,rain,74.0,more than global average
2012-09-28,0.06,0.0,0.0,3.8,rain,73.5,more than global average
2012-10-04,0.0,0.0,0.0,2.91,rain,71.5,more than global average
2011-01-11,0.08,0.0,0.0,5.82,rain,30.0,less than global average
2011-01-18,0.0,0.0,0.0,4.7,rain,39.5,less than global average
2011-01-26,0.37,0.0,0.0,6.26,rain,40.5,less than global average
2012-12-13,0.13,0.0,0.0,5.82,rain,42.0,less than global average
2012-12-20,0.42,0.0,0.0,10.07,rain,51.0,less than global average
2013-01-16,0.18,0.0,0.0,2.46,rain,46.0,less than global average
2011-03-06,0.67,0.0,0.0,10.51,rain,52.0,less than global average
2011-03-09,0.23,0.0,0.0,8.72,rain,50.0,less than global average
2013-02-24,0.08,0.0,0.0,3.58,rain,51.0,less than global average
2011-03-28,0.02,0.0,0.0,2.46,rain,40.0,less than global average
2011-03-31,0.03,0.0,0.0,3.58,rain,44.0,less than global average
2011-04-02,0.0,0.0,0.0,8.95,rain,51.0,less than global average
2013-03-21,0.0,0.0,0.0,7.38,rain,38.5,less than global average
2013-03-24,0.73,0.0,0.0,7.61,rain,38.5,less than global average
2011-04-09,1.04,0.0,0.0,5.59,rain,52.5,less than global average
2011-04-16,0.39,0.0,0.0,15.43,rain,65.0,more than global average
2011-04-22,0.43,0.0,0.0,5.82,rain,54.5,less than global average
2011-05-06,0.3,0.0,0.0,7.61,rain,58.0,less than global average
2011-05-07,0.0,0.0,0.0,3.36,rain,63.5,less than global average
2011-06-10,0.0,0.0,0.0,7.38,rain,84.0,more than global average
2011-06-24,0.02,0.0,0.0,11.41,rain,84.0,more than global average
2011-06-26,0.0,0.0,0.0,3.58,rain,81.0,more than global average
2011-06-28,0.29,0.0,0.0,8.05,rain,85.5,more than global average
2011-07-03,0.0,0.0,0.0,8.5,rain,84.5,more than global average
2011-07-04,1.38,0.0,0.0,9.17,rain,84.5,more than global average
2011-07-08,0.41,0.0,0.0,7.83,rain,83.0,more than global average
2011-08-03,0.0,0.0,0.0,4.7,rain,85.5,more than global average
2011-08-05,0.0,0.0,0.0,7.16,rain,82.5,more than global average
2011-08-27,0.54,0.0,0.0,13.65,rain,75.0,more than global average
2011-09-02,0.04,0.0,0.0,4.25,rain,76.5,more than global average
2011-09-16,0.09,0.0,0.0,8.28,rain,57.5,less than global average
2011-10-18,1.04,0.0,0.0,6.26,rain,71.0,more than global average
2011-10-19,0.84,0.0,0.0,10.51,rain,61.0,less than global average
2011-11-10,0.01,0.0,0.0,3.58,rain,53.5,less than global average
2012-01-08,0.02,0.0,0.0,4.03,rain,53.5,less than global average
2012-01-18,0.11,0.0,0.0,6.93,rain,46.5,less than global average
2012-02-04,0.23,0.0,0.0,4.03,rain,46.5,less than global average
2012-02-11,0.0,0.0,0.0,8.28,rain,36.5,less than global average
2012-02-16,0.25,0.0,0.0,4.47,rain,50.0,less than global average
2012-02-23,0.2,0.0,0.0,8.5,rain,59.5,less than global average
2012-02-24,0.09,0.0,0.0,17.45,rain,64.0,more than global average
2012-03-09,0.28,0.0,0.0,5.14,rain,50.5,less than global average
2012-03-30,0.0,0.0,0.0,6.49,rain,63.0,less than global average
2012-04-04,0.62,0.0,0.0,4.25,rain,71.0,more than global average
2012-04-19,0.0,0.0,0.0,3.8,rain,57.5,less than global average
2012-04-21,0.24,0.0,0.0,5.82,rain,67.5,more than global average
2012-04-22,0.82,0.0,0.0,8.28,rain,55.0,less than global average
2012-04-25,0.03,0.0,0.0,6.71,rain,54.0,less than global average
2012-05-22,0.0,0.0,0.0,4.25,rain,74.0,more than global average
2012-05-24,0.19,0.0,0.0,3.58,rain,75.5,more than global average
2012-06-01,1.19,0.0,0.0,7.83,rain,76.5,more than global average
2012-06-18,0.0,0.0,0.0,6.26,rain,74.5,more than global average
2012-06-22,0.1,0.0,0.0,6.04,rain,83.0,more than global average
2012-07-04,0.24,0.0,0.0,3.8,rain,87.0,more than global average
2012-07-09,0.23,0.0,0.0,3.36,rain,84.5,more than global average
2012-07-21,1.09,0.0,0.0,7.38,rain,82.0,more than global average
2012-07-22,1.1,0.0,0.0,2.01,rain,80.0,more than global average
2012-08-05,0.0,0.0,0.0,8.95,rain,83.0,more than global average
2012-08-12,0.0,0.0,0.0,2.46,rain,79.0,more than global average
2012-08-17,0.0,0.0,0.0,4.03,rain,78.5,more than global average
2012-09-18,1.7,0.0,0.0,9.17,rain,74.5,more than global average
2012-10-06,0.0,0.0,0.0,3.8,rain,71.0,more than global average
2012-10-29,0.55,0.0,0.0,10.07,rain,46.5,less than global average
2012-11-19,0.0,0.0,0.0,8.05,rain,53.0,less than global average
2012-12-07,0.05,0.0,0.0,3.13,rain,50.5,less than global average
2012-12-09,0.02,0.0,0.0,5.59,rain,61.5,less than global average
2012-12-17,0.18,0.0,0.0,7.83,rain,58.5,less than global average
2012-12-21,0.0,0.0,0.0,15.43,rain,47.5,less than global average
2012-12-24,0.0,0.0,0.0,6.26,rain,48.5,less than global average
2012-12-25,0.01,0.0,0.0,5.14,rain,52.0,less than global average
2013-01-02,0.24,0.0,0.0,3.58,rain,44.5,less than global average
2013-01-03,0.0,0.0,0.0,1.79,rain,37.0,less than global average
2013-01-06,0.0,0.0,0.0,3.58,rain,42.5,less than global average
2013-01-25,0.32,0.2,0.0,3.8,rain,24.0,less than global average
2013-02-07,0.43,0.0,0.0,8.72,rain,42.0,less than global average
2013-02-13,0.23,0.0,0.0,3.58,rain,46.0,less than global average
2013-03-05,0.41,0.0,0.0,4.92,rain,42.5,less than global average
2010-05-25,0.0,0.0,0.0,7.38,rain,71.0,more than global average
2010-06-23,0.05,0.0,0.0,4.7,rain,85.0,more than global average
2010-06-30,0.18,0.0,0.0,5.59,rain,73.5,more than global average
2010-07-09,0.4,0.0,0.0,3.58,rain,83.5,more than global average
2010-07-12,0.14,0.0,0.0,6.49,rain,80.5,more than global average
2010-07-18,0.01,0.0,0.0,7.16,rain,83.0,more than global average
2010-07-31,0.12,0.0,0.0,2.91,rain,71.0,more than global average
2010-08-23,0.0,0.0,0.0,4.25,rain,80.5,more than global average
2010-09-08,0.0,0.0,0.0,8.95,rain,81.0,more than global average
2010-09-11,0.1,0.0,0.0,4.47,rain,72.5,more than global average
2010-09-27,0.7,0.0,0.0,8.72,rain,72.5,more than global average
2010-11-03,0.02,0.0,0.0,4.03,rain,50.5,less than global average
2010-11-05,0.0,0.0,0.0,3.58,rain,50.5,less than global average
2010-11-29,0.0,0.0,0.0,4.25,rain,41.0,less than global average
2010-12-12,0.4,0.0,0.0,7.61,rain,44.0,less than global average
2010-12-13,0.0,0.0,0.0,11.18,rain,30.5,less than global average
2011-01-01,0.28,0.0,0.0,4.25,rain,51.0,less than global average
2011-01-10,0.12,0.3,0.0,4.7,rain,30.0,less than global average
2011-01-21,0.0,0.0,0.0,7.16,rain,37.5,less than global average
2011-02-02,0.18,0.0,0.0,14.32,rain,56.0,less than global average
2011-02-04,0.45,0.0,0.0,3.13,rain,35.0,less than global average
2011-02-25,0.05,0.0,0.0,16.33,rain,57.5,less than global average
2011-02-28,0.62,0.0,0.0,14.32,rain,69.0,more than global average
2011-03-24,0.04,0.0,0.0,7.83,rain,59.0,less than global average
2011-03-26,0.34,0.0,0.0,8.05,rain,44.5,less than global average
2011-03-27,0.07,0.0,0.0,6.93,rain,37.5,less than global average
2011-04-08,0.06,0.0,0.0,5.14,rain,67.5,more than global average
2011-04-12,0.0,0.0,0.0,12.3,rain,65.0,more than global average
2011-04-28,0.01,0.0,0.0,15.21,rain,69.5,more than global average
2011-05-08,0.12,0.0,0.0,3.36,rain,62.0,less than global average
2011-05-28,0.0,0.0,0.0,4.03,rain,75.5,more than global average
2011-07-06,0.22,0.0,0.0,6.26,rain,81.0,more than global average
2011-07-07,0.06,0.0,0.0,5.82,rain,82.0,more than global average
2011-07-25,0.07,0.0,0.0,4.92,rain,85.5,more than global average
2011-09-17,0.23,0.0,0.0,8.05,rain,58.0,less than global average
2011-09-23,0.68,0.0,0.0,3.58,rain,70.0,more than global average
2011-11-03,0.17,0.0,0.0,4.03,rain,51.5,less than global average
2011-11-04,1.43,0.0,0.0,11.41,rain,51.0,less than global average
2011-11-23,0.18,0.0,0.0,12.08,rain,61.5,less than global average
2011-11-28,0.02,0.0,0.0,8.72,rain,65.5,more than global average
2011-12-07,0.54,0.0,0.0,13.42,rain,57.0,less than global average
2011-12-21,0.25,0.0,0.0,9.62,rain,60.0,less than global average
2011-12-23,0.0,0.0,0.0,7.61,rain,56.5,less than global average
2012-01-17,0.1,0.0,0.0,14.99,rain,53.5,less than global average
2012-01-21,0.42,0.0,0.0,7.61,rain,47.0,less than global average
2012-02-01,0.0,0.0,0.0,7.83,rain,58.5,less than global average
2012-02-02,0.02,0.0,0.0,6.71,rain,59.0,less than global average
2012-02-27,0.24,0.0,0.0,2.01,rain,41.0,less than global average
2012-03-13,0.02,0.0,0.0,10.51,rain,67.5,more than global average
2012-03-18,0.87,0.0,0.0,2.24,rain,64.0,more than global average
2012-03-19,0.33,0.0,0.0,1.79,rain,65.0,more than global average
2012-03-21,0.04,0.0,0.0,3.13,rain,67.5,more than global average
2012-03-25,0.03,0.0,0.0,3.8,rain,62.0,less than global average
2012-04-18,0.31,0.0,0.0,7.83,rain,62.0,less than global average
2012-04-23,0.01,0.0,0.0,6.71,rain,45.5,less than global average
2012-05-05,1.58,0.0,0.0,4.47,rain,74.0,more than global average
2012-05-17,0.0,0.0,0.0,6.71,rain,71.0,more than global average
2012-06-06,0.04,0.0,0.0,4.47,rain,65.5,more than global average
2012-06-14,0.0,0.0,0.0,6.71,rain,68.0,more than global average
2012-07-11,0.45,0.0,0.0,4.03,rain,74.0,more than global average
2012-07-20,0.14,0.0,0.0,6.71,rain,84.5,more than global average
2012-07-27,0.14,0.0,0.0,6.93,rain,86.5,more than global average
2012-08-02,0.05,0.0,0.0,5.82,rain,82.5,more than global average
2012-08-15,0.0,0.0,0.0,4.25,rain,79.5,more than global average
2012-08-22,0.13,0.0,0.0,3.36,rain,75.0,more than global average
2012-09-05,0.0,0.0,0.0,9.84,rain,81.0,more than global average
2012-09-09,0.02,0.0,0.0,4.25,rain,69.5,more than global average
2012-09-23,0.0,0.0,0.0,2.68,rain,64.0,more than global average
2012-11-13,0.18,0.0,0.0,6.71,rain,52.5,less than global average
2013-01-01,0.21,0.0,0.0,6.49,rain,46.5,less than global average
2013-01-14,0.0,0.0,0.0,6.04,rain,63.5,less than global average
2013-01-17,1.41,0.7,0.0,8.72,rain,42.0,less than global average
2013-01-30,0.35,0.0,0.0,18.12,rain,66.5,more than global average
2013-02-02,0.0,0.0,0.0,6.04,rain,32.0,less than global average
2013-02-16,0.39,0.7,0.0,4.03,rain,39.5,less than global average
2013-02-23,0.92,0.0,0.0,2.46,rain,40.0,less than global average
2013-03-12,0.65,0.0,0.0,9.84,rain,58.5,less than global average
2009-01-06,0.9,0.0,0.0,6.04,rain,50.0,less than global average
2009-01-08,0.0,0.0,0.0,9.17,rain,44.5,less than global average
2009-01-27,0.11,0.0,0.0,3.8,rain,41.5,less than global average
2009-02-02,0.11,0.0,0.0,9.62,rain,50.5,less than global average
2009-02-11,0.04,0.0,0.0,17.45,rain,64.5,more than global average
2009-02-22,0.01,0.0,0.0,10.96,rain,40.5,less than global average
2009-02-28,0.72,0.0,0.0,9.62,rain,48.0,less than global average
2009-03-13,0.53,0.0,0.0,8.72,rain,43.0,less than global average
2009-03-25,0.01,0.0,0.0,4.7,rain,45.5,less than global average
2009-04-21,0.0,0.0,0.0,5.14,rain,62.5,less than global average
